Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00   40040/40040       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::operator+=(long) [77]
-----------------------------------------------
                0.00    0.00   40000/40000       void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [87]
[86]     0.0    0.00    0.00   40000         void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [86]
                0.00    0.00   40000/120040      double&& std::forward<double>(std::remove_reference<double>::type&) [70]
                0.00    0.00   40000/43914       operator new(unsigned long, void*) [75]
-----------------------------------------------
                0.00    0.00      40/40000       void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [299]
                0.00    0.00   39960/40000       void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [88]
[87]     0.0    0.00    0.00   40000         void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [87]
                0.00    0.00   40000/120040      double&& std::forward<double>(std::remove_reference<double>::type&) [70]
                0.00    0.00   40000/40000       void __gnu_cxx::new_allocator<double>::construct<double, double>(double*, double&&) [86]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<double, std::allocator<double> >::push_back(double&&) [89]
[88]     0.0    0.00    0.00   40000         void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [88]
                0.00    0.00   40000/120040      double&& std::forward<double>(std::remove_reference<double>::type&) [70]
                0.00    0.00   39960/40000       void std::allocator_traits<std::allocator<double> >::construct<double, double>(std::allocator<double>&, double*, double&&) [87]
                0.00    0.00      40/52          std::vector<double, std::allocator<double> >::end() [280]
                0.00    0.00      40/40          void std::vector<double, std::allocator<double> >::_M_realloc_insert<double>(__gnu_cxx::__normal_iterator<double*, std::vector<double, std::allocator<double> > >, double&&) [299]
-----------------------------------------------
                0.00    0.00   40000/40000       main [1]
[89]     0.0    0.00    0.00   40000         std::vector<double, std::allocator<double> >::push_back(double&&) [89]
                0.00    0.00   40000/40000       std::remove_reference<double&>::type&& std::move<double&>(double&) [90]
                0.00    0.00   40000/40000       void std::vector<double, std::allocator<double> >::emplace_back<double>(double&&) [88]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<double, std::allocator<double> >::push_back(double&&) [89]
[90]     0.0    0.00    0.00   40000         std::remove_reference<double&>::type&& std::move<double&>(double&) [90]
-----------------------------------------------
                0.00    0.00    6149/21442       Person::approach(int) [116]
                0.00    0.00   15293/21442       main [1]
[91]     0.0    0.00    0.00   21442         Person::if_target() [91]
                0.00    0.00   42884/146953      Point::position() [67]
-----------------------------------------------
                0.00    0.00   20020/20020       std::vector<double, std::allocator<double> >::empty() const [93]
[92]     0.0    0.00    0.00   20020         bool __gnu_cxx::operator==<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [92]
                0.00    0.00   40040/120120      __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::base() const [69]
-----------------------------------------------
                0.00    0.00   20020/20020       int std::discrete_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::discrete_distribution<int>::param_type const&) [12]
[93]     0.0    0.00    0.00   20020         std::vector<double, std::allocator<double> >::empty() const [93]
                0.00    0.00   20020/40040       std::vector<double, std::allocator<double> >::end() const [81]
                0.00    0.00   20020/60060       std::vector<double, std::allocator<double> >::begin() const [73]
                0.00    0.00   20020/20020       bool __gnu_cxx::operator==<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [92]
-----------------------------------------------
                0.00    0.00   20020/20020       int std::discrete_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::discrete_distribution<int>::param_type const&) [12]
[94]     0.0    0.00    0.00   20020         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [94]
-----------------------------------------------
                0.00    0.00   20020/20020       int std::discrete_distribution<int>::operator()<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&, std::discrete_distribution<int>::param_type const&) [12]
[95]     0.0    0.00    0.00   20020         std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>, double>::operator()() [95]
                0.00    0.00   20020/20020       double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul> >(std::mersenne_twister_engine<unsigned long, 32ul, 624ul, 397ul, 31ul, 2567483615ul, 11ul, 4294967295ul, 7ul, 2636928640ul, 15ul, 4022730752ul, 18ul, 1812433253ul>&) [98]
-----------------------------------------------
                0.00    0.00   20020/20020       std::iterator_traits<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::difference_type std::distance<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >) [99]
[96]     0.0    0.00    0.00   20020         std::iterator_traits<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >::difference_type std::__distance<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, std::random_access_iterator_tag) [96]
                0.00    0.00   20020/40040       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >::difference_type __gnu_cxx::operator-<double const*, std::vector<double, std::allocator<double> > >(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > const&) [78]
-----------------------------------------------
                0.00    0.00   20020/20020       __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > > std::lower_bound<__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double>(__gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, __gnu_cxx::__normal_iterator<double const*, std::vector<double, std::allocator<double> > >, double const&) [13]
